,EVI_median,NDVI_median,Latitude,Longitude,Sample Date
463,1668.0,3721.0,-27.00222,28.76528,2011-05-06
464,1793.0,3796.0,-27.02314,28.59389,2011-05-06
465,2299.0,4617.0,-26.648056,27.089444,2011-05-06
466,2060.0,4405.0,-26.970278,27.211111,2011-05-06
467,-402.0,-884.0,-28.760833,17.730278,2011-05-08
468,2624.0,5084.0,-29.7775,29.470833,2011-05-09
469,2848.0,5672.0,-29.744167,29.905833,2011-05-09
470,1545.0,3468.0,-26.861111,28.884722,2011-05-09
471,2060.0,4405.0,-26.970278,27.211111,2011-05-09
472,2618.0,5751.0,-31.104278,29.399722,2011-05-09
473,2766.0,5800.0,-25.127778,27.628889,2011-05-10
474,3986.0,6924.0,-25.20639,27.558,2011-05-10
475,2486.0,4633.0,-24.69514,27.40906,2011-05-10
476,2377.0,4711.0,-24.058889,31.237222,2011-05-10
477,3363.0,5976.0,-24.034167,31.123611,2011-05-10
478,3794.0,6920.0,-28.747778,31.745833,2011-05-10
479,2765.0,5856.0,-30.733889,29.828333,2011-05-10
480,2885.0,5223.0,-26.98472222,26.63227778,2011-05-10
481,2161.0,4749.0,-27.398611,26.614722,2011-05-10
482,1579.0,3813.0,-29.160278,26.573333,2011-05-10
483,2013.0,4289.0,-31.396,29.2651,2011-05-10
484,2233.0,4498.0,-33.501667,21.624167,2011-05-10
485,1547.0,2513.0,-32.502778,19.535833,2011-05-10
486,2131.0,4228.0,-31.5653,18.3306,2011-05-10
487,2262.0,4615.0,-27.495556,26.074722,2011-05-10
488,3147.0,5545.0,-24.183889,30.823889,2011-05-11
489,6022.0,8250.0,-28.801278,31.955389,2011-05-11
490,4269.0,7394.0,-30.398056,30.601944,2011-05-11
491,3971.0,7315.0,-30.27402,30.69602,2011-05-11
492,1668.0,3721.0,-27.00222,28.76528,2011-05-11
493,1793.0,3796.0,-27.02314,28.59389,2011-05-11
494,2333.0,4177.0,-27.273889,28.49,2011-05-11
495,2010.0,3601.0,-27.4275,28.525833,2011-05-11
496,1461.0,3626.0,-27.044444,27.005,2011-05-11
497,1386.0,2689.5,-22.225556,29.990556,2014-11-24
498,2647.0,5289.0,-30.568333,29.422778,2011-05-11
499,2116.0,4216.0,-30.570833,29.150556,2011-05-11
500,2761.0,5464.0,-32.595833,19.009444,2011-05-11
501,2741.0,5334.0,-29.140556,31.391944,2011-05-12
502,3302.0,6005.0,-29.641944,30.6875,2011-05-12
503,2991.0,5513.0,-24.679167,30.8025,2011-05-12
504,1572.0,3486.0,-30.830556,26.921389,2011-05-12
505,3102.0,6139.0,-30.13573889,30.67422222,2011-05-12
506,1333.0,4285.0,-26.73806,27.59194,2011-05-12
507,1325.0,3776.0,-31.000833,26.353056,2011-05-12
508,827.0,1971.0,-22.225556,29.990556,2015-07-30
509,887.0,2293.5,-22.225556,29.990556,2015-08-03
510,1411.0,3527.0,-30.679722,26.7125,2011-05-12
511,2501.0,4961.0,-31.031389,28.883333,2011-05-12
512,2071.0,4188.0,-30.86013889,29.07125,2011-05-12
513,2528.0,5436.0,-30.77586667,29.03221667,2011-05-12
514,2260.0,5252.0,-24.925278,29.324444,2011-05-13
515,1375.0,2743.0,-29.658056,25.973333,2011-05-13
516,1318.0,2870.0,-30.534167,24.961944,2011-05-13
517,3843.0,6466.0,-29.803611,30.516111,2011-05-13
518,2733.0,6460.0,-25.447222,30.711667,2011-05-13
519,2717.0,5026.0,-25.99136,27.84208,2011-05-16
520,4348.0,7491.5,-25.513889,31.224444,2011-05-16
521,1509.0,3233.0,-26.861111,28.884722,2011-05-16
522,1862.5,4229.5,-26.970278,27.211111,2011-05-16
523,2902.0,6303.0,-34.031944,22.053333,2011-05-16
524,3241.0,6447.5,-34.039722,22.133333,2011-05-16
525,1760.5,3589.0,-33.38056,19.30167,2011-05-16
526,2158.5,5266.0,-33.31388889,19.07472222,2011-05-16
527,1760.0,4548.5,-27.01011111,26.69808333,2011-05-17
528,2557.5,5286.5,-25.436111,31.982222,2011-05-17
529,2825.0,5370.0,-25.681111,31.783333,2011-05-17
530,4149.5,6972.5,-25.67386,31.57527,2011-05-17
531,2793.0,5091.5,-26.98472222,26.63227778,2011-05-17
532,2081.0,4516.5,-27.398611,26.614722,2011-05-17
533,2712.0,5085.5,-25.45963889,28.26430556,2011-05-17
534,1799.0,4053.5,-28.338333,31.373611,2011-05-17
535,2980.5,5473.5,-28.068333,31.55,2011-05-17
536,2130.0,4851.0,-25.81048333,27.90955222,2011-05-18
537,2884.5,4968.5,-24.768889,31.39,2011-05-18
538,2672.5,5346.5,-26.880278,26.965,2011-05-18
539,6016.5,8160.0,-28.801278,31.955389,2011-05-19
540,1763.5,3953.0,-27.169444,29.233889,2011-05-19
541,2724.5,6471.0,-25.447222,30.711667,2011-05-19
542,2210.5,4441.5,-22.548889,28.898056,2011-05-20
543,2100.5,4176.0,-22.43772222,31.07805556,2011-05-20
544,1441.5,3757.5,-27.902778,24.615556,2011-05-20
545,-402.0,-884.0,-28.760833,17.730278,2011-05-22
546,3096.0,6000.0,-25.49037,30.6986,2011-05-23
547,1580.0,3130.0,-28.75,30.442778,2011-05-23
548,969.0,3309.0,-26.73806,27.59194,2011-05-23
549,1544.0,3338.0,-26.45,28.085833,2011-05-23
550,1908.0,4206.0,-27.356667,27.286389,2011-05-23
551,1338.0,3722.0,-22.935,28.004167,2011-05-24
552,3189.0,5674.0,-33.980556,21.653333,2011-05-24
553,2198.0,4486.0,-25.127778,27.628889,2011-05-24
554,4395.0,6924.0,-25.20639,27.558,2011-05-24
555,1447.0,3760.0,-24.69514,27.40906,2011-05-24
556,3498.0,6900.0,-27.363611,31.783333,2011-05-24
557,1691.0,3666.0,-27.169444,29.233889,2011-05-24
558,1306.0,3020.0,-27.802778,28.768333,2011-05-24
559,1858.0,4152.0,-28.141944,26.417778,2011-05-24
560,1806.0,3971.0,-28.116667,26.725278,2011-05-24
561,2001.0,4284.0,-27.398611,26.614722,2011-05-24
562,1290.0,2706.0,-27.671111,27.236944,2011-05-24
563,2014.0,4992.0,-28.69485,28.23487,2011-05-24
564,3772.0,6497.0,-34.092222,21.295278,2011-05-24
565,2216.0,4452.0,-27.495556,26.074722,2011-05-24
566,2966.0,6062.0,-34.065833,20.404167,2011-05-25
567,2051.0,4445.0,-23.23572222,27.717,2011-05-25
568,1580.0,3130.0,-28.75,30.442778,2011-05-25
569,3633.0,6234.0,-29.161667,30.629722,2011-05-25
570,2095.0,4297.0,-26.648056,27.089444,2011-05-25
571,1713.0,3676.0,-27.273889,28.49,2011-05-25
572,1759.0,3388.0,-27.4275,28.525833,2011-05-25
573,1453.0,2870.0,-27.3,28.586944,2011-05-25
574,2001.0,4284.0,-27.398611,26.614722,2011-05-25
575,1442.0,3407.0,-27.044444,27.005,2011-05-25
576,3401.0,5834.0,-30.679722,26.7125,2011-05-25
577,2689.0,5603.0,-34.250556,20.9925,2011-05-25
578,2564.0,5629.0,-33.818056,19.694722,2011-05-25
579,2525.0,4888.0,-34.075556,20.145556,2011-05-25
580,4196.0,7368.0,-30.398056,30.601944,2011-05-26
581,3807.0,7204.0,-30.27402,30.69602,2011-05-26
582,1661.0,3362.0,-27.00222,28.76528,2011-05-26
583,1499.0,3508.0,-27.02314,28.59389,2011-05-26
584,1290.0,2706.0,-27.671111,27.236944,2011-05-26
585,1908.0,4206.0,-27.356667,27.286389,2011-05-26
586,2141.0,4314.0,-33.897778,20.012778,2011-05-26
587,1519.0,3752.0,-27.902778,24.615556,2011-05-27
588,1860.0,3656.0,-22.91028,29.61111,2011-05-28
589,2061.0,3942.5,-25.99136,27.84208,2011-05-30
590,1460.0,2836.0,-26.861111,28.884722,2011-05-30
591,1609.0,3999.0,-26.970278,27.211111,2011-05-30
592,1253.0,2884.0,-26.45,28.085833,2011-05-30
593,1536.5,4148.0,-27.01011111,26.69808333,2011-05-31
594,2073.5,4692.5,-29.380556,30.2775,2011-05-31
595,1203.5,2720.0,-27.802778,28.768333,2011-05-31
596,2255.5,4182.0,-26.98472222,26.63227778,2011-05-31
597,1855.5,3920.5,-27.398611,26.614722,2011-05-31
598,1415.0,3021.5,-29.160278,26.573333,2011-05-31
599,2220.5,4199.5,-25.45963889,28.26430556,2011-05-31
600,1743.0,4012.0,-25.81048333,27.90955222,2011-06-01
601,2125.0,4294.5,-28.404444,30.013056,2011-06-01
602,1541.0,3038.0,-27.00222,28.76528,2011-06-01
603,1429.0,3286.0,-27.02314,28.59389,2011-06-01
604,1924.0,3923.0,-26.648056,27.089444,2011-06-01
605,1352.5,2640.0,-27.3,28.586944,2011-06-01
606,1369.5,3244.5,-27.044444,27.005,2011-06-01
607,2047.5,3903.0,-28.058889,30.373611,2011-06-01
608,2269.5,4845.5,-27.937778,31.209444,2011-06-02
609,2378.5,4492.0,-27.5275,30.858056,2011-06-02
610,2092.0,4370.0,-30.568333,29.422778,2011-06-04
611,-312.5,-687.5,-28.760833,17.730278,2011-06-05
612,2064.0,4046.0,-29.7775,29.470833,2011-06-06
613,3061.0,5462.0,-29.987778,29.851667,2011-06-06
614,2269.5,4765.0,-29.744167,29.905833,2011-06-06
615,826.5,2916.0,-26.73806,27.59194,2011-06-06
616,2503.0,5627.0,-31.104278,29.399722,2011-06-06
617,2355.0,4749.0,-31.396,29.2651,2011-06-06
618,3808.5,7202.5,-31.554722,29.245556,2011-06-06
619,2259.5,4258.0,-25.57877778,29.12747222,2011-06-06
620,2006.0,4342.0,-25.127778,27.628889,2011-06-07
621,4395.0,6447.0,-25.20639,27.558,2011-06-07
622,1132.0,2766.0,-24.69514,27.40906,2011-06-07
623,1715.0,3345.0,-23.658056,31.05,2011-06-07
624,879.0,3321.0,-26.006389,29.253889,2011-06-07
625,3300.0,5998.0,-28.747778,31.745833,2011-06-07
626,2423.0,4860.0,-30.733889,29.828333,2011-06-07
627,1691.0,3344.0,-27.169444,29.233889,2011-06-07
628,1710.0,3557.0,-27.398611,26.614722,2011-06-07
629,2071.0,4188.0,-30.86013889,29.07125,2011-06-07
630,1709.0,3120.0,-30.570833,29.150556,2011-06-07
631,1945.0,3782.0,-30.77586667,29.03221667,2011-06-07
632,1609.0,3466.0,-27.495556,26.074722,2011-06-07
633,1323.0,2999.0,-30.830556,26.921389,2011-06-08
634,2347.0,4593.0,-22.769722,30.886944,2011-06-08
635,4052.0,6894.0,-30.398056,30.601944,2011-06-08
636,3765.0,7154.0,-30.27402,30.69602,2011-06-08
637,1359.0,3064.0,-27.02314,28.59389,2011-06-08
638,2266.0,4242.0,-26.880278,26.965,2011-06-08
639,2462.0,5334.0,-29.140556,31.391944,2011-06-09
640,1541.0,3667.0,-24.925278,29.324444,2011-06-09
641,1088.0,2730.0,-27.902778,24.615556,2011-06-10
642,2968.0,5394.0,-29.803611,30.516111,2011-06-10
643,1787.0,4018.0,-31.5653,18.3306,2011-06-12
644,1779.0,3411.0,-25.99136,27.84208,2011-06-13
645,1217.0,2510.0,-27.671111,27.236944,2011-06-13
646,1658.0,3436.0,-27.356667,27.286389,2011-06-13
647,2257.0,4170.0,-31.860278,18.6875,2011-06-14
648,1995.0,3752.0,-24.679167,30.8025,2011-06-14
649,1921.0,4001.0,-28.735556,29.820556,2011-06-14
650,1447.0,2674.0,-26.861111,28.884722,2011-06-14
651,1421.0,2714.0,-27.00222,28.76528,2011-06-14
652,962.0,2430.0,-26.45,28.085833,2011-06-14
653,1710.0,3557.0,-27.398611,26.614722,2011-06-14
654,2286.0,6322.0,-34.031944,22.053333,2011-06-14
655,1936.0,3773.0,-25.45963889,28.26430556,2011-06-14
656,1779.0,3969.0,-28.338333,31.373611,2011-06-14
657,2562.0,4895.0,-28.068333,31.55,2011-06-14
658,1475.0,3474.5,-25.81048333,27.90955222,2011-06-15
659,1367.0,2835.0,-30.830556,26.921389,2011-06-15
660,1626.5,3572.5,-24.058889,31.237222,2011-06-15
661,2427.0,4446.0,-24.034167,31.123611,2011-06-15
662,1242.0,2396.0,-27.3,28.586944,2011-06-15
663,2007.0,4547.0,-33.501667,21.624167,2011-06-15
664,1955.0,3776.0,-27.602222,29.942778,2011-06-16
665,2849.5,5197.5,-30.679722,26.7125,2011-06-16
666,6.5,18.0,-28.760833,17.730278,2011-06-19
667,1955.0,3776.0,-27.602222,29.942778,2011-06-20
668,1365.5,2878.0,-28.883333,27.89,2011-06-20
669,1777.5,4023.5,-25.436111,31.982222,2011-06-21
670,1951.5,4099.0,-25.127778,27.628889,2011-06-21
671,4106.0,6315.0,-25.20639,27.558,2011-06-21
672,1289.5,3263.0,-24.69514,27.40906,2011-06-21
673,2582.5,5062.0,-25.681111,31.783333,2011-06-21
674,1508.5,3792.5,-26.970278,27.211111,2011-06-21
675,693.0,2659.5,-26.73806,27.59194,2011-06-21
676,3227.5,6492.5,-34.039722,22.133333,2011-06-21
677,1742.0,3663.0,-33.38056,19.30167,2011-06-21
678,2235.5,5695.0,-33.31388889,19.07472222,2011-06-21
679,1603.5,3308.5,-27.356667,27.286389,2011-06-21
680,1029.5,2262.5,-29.161667,23.696389,2011-06-22
681,1387.0,3347.0,-27.01011111,26.69808333,2011-06-22
682,1628.0,3257.0,-25.14944444,31.94055556,2011-06-22
683,2502.0,4891.0,-24.9675,31.516667,2011-06-22
684,1128.5,2411.5,-28.75,30.442778,2011-06-22
685,3210.5,5841.5,-29.161667,30.629722,2011-06-22
686,1701.0,3184.0,-27.169444,29.233889,2011-06-22
687,1287.0,2873.5,-27.02314,28.59389,2011-06-22
688,1755.5,3184.5,-26.98472222,26.63227778,2011-06-22
689,1668.5,3506.5,-27.398611,26.614722,2011-06-22
690,1281.5,2679.5,-29.042222,24.6,2011-06-22
691,4842.0,7119.5,-34.092222,21.295278,2011-06-22
692,1563.0,3309.0,-27.495556,26.074722,2011-06-22
693,3765.0,7020.0,-30.27402,30.69602,2011-06-23
694,1650.0,3116.0,-26.648056,27.089444,2011-06-23
695,1943.0,3947.0,-26.880278,26.965,2011-06-23
696,1297.0,2899.0,-27.044444,27.005,2011-06-23
697,1757.0,3564.0,-28.376944,24.303056,2011-06-23
698,1428.0,3219.0,-29.028629,24.638389,2011-06-23
699,1870.0,4493.0,-28.69485,28.23487,2011-06-23
700,3622.0,5931.0,-25.398889,31.610556,2011-06-24
701,1444.0,2988.0,-27.573056,24.746389,2011-06-24
702,1076.0,2602.0,-27.902778,24.615556,2011-06-24
703,1378.0,2606.0,-26.861111,28.884722,2011-06-27
704,1215.0,2683.0,-27.02314,28.59389,2011-06-27
705,962.0,2368.0,-26.45,28.085833,2011-06-27
706,2552.0,5139.0,-31.396,29.2651,2011-06-27
707,2050.0,3683.0,-24.670833,28.560833,2011-06-28
708,1640.0,3984.0,-29.380556,30.2775,2011-06-28
709,2205.0,5191.0,-31.104278,29.399722,2011-06-28
710,2697.0,5727.0,-33.818056,19.694722,2011-06-28
711,1140.0,2356.0,-29.161667,23.696389,2011-06-29
712,1404.0,3339.0,-25.81048333,27.90955222,2011-06-29
713,1612.0,3384.0,-24.282222,28.090278,2011-06-29
714,1596.0,3517.0,-23.23572222,27.717,2011-06-29
715,2435.0,4685.0,-26.03611,30.99778,2011-06-29
716,1959.0,4300.0,-27.937778,31.209444,2011-06-29
717,1711.0,3528.0,-28.404444,30.013056,2011-06-29
718,1215.0,2683.0,-27.02314,28.59389,2011-06-29
719,1453.0,3346.0,-28.141944,26.417778,2011-06-29
720,1079.0,2439.0,-28.1175,26.719444,2011-06-29
721,1640.0,3298.0,-29.033333,23.983333,2011-06-29
722,1836.0,3541.0,-30.568333,29.422778,2011-06-29
723,2342.0,5405.0,-25.447222,30.711667,2011-06-29
724,1304.0,3000.0,-27.01011111,26.69808333,2011-06-30
725,1500.0,3811.0,-22.935,28.004167,2011-06-30
726,1460.0,2923.0,-22.91028,29.61111,2011-06-30
727,2004.0,3850.0,-27.5275,30.858056,2011-06-30
728,1650.0,3116.0,-26.648056,27.089444,2011-06-30
729,1553.0,3641.0,-26.970278,27.211111,2011-06-30
730,1943.0,3947.0,-26.880278,26.965,2011-06-30
731,1252.0,2598.0,-27.38972222,26.46388889,2011-06-30
732,1701.0,2965.0,-26.98472222,26.63227778,2011-06-30
733,2554.0,4845.0,-34.065833,20.404167,2012-01-10
734,1904.0,3936.0,-34.065833,20.404167,2012-02-01
735,1905.0,3901.0,-34.065833,20.404167,2012-02-29
736,1627.0,3456.0,-27.398611,26.614722,2011-06-30
737,2013.0,3564.0,-31.031389,28.883333,2011-06-30
738,1657.0,3475.0,-30.86013889,29.07125,2011-06-30
739,1427.0,3255.0,-30.77586667,29.03221667,2011-06-30
740,1549.0,3181.0,-27.356667,27.286389,2011-06-30
741,2469.0,4447.0,-33.897778,20.012778,2011-06-30
742,1722.5,3606.5,-22.43772222,31.07805556,2011-07-02
743,6.5,18.0,-28.760833,17.730278,2011-07-03
744,1669.0,3167.5,-29.7775,29.470833,2011-07-04
745,2181.5,4079.5,-29.987778,29.851667,2011-07-04
746,1905.0,3744.0,-29.744167,29.905833,2011-07-04
747,669.0,2566.5,-26.73806,27.59194,2011-07-04
748,1315.5,2649.0,-30.830556,26.921389,2011-07-05
749,1854.0,3781.5,-25.127778,27.628889,2011-07-05
750,3451.0,5882.0,-25.20639,27.558,2011-07-05
751,1817.5,3817.0,-24.69514,27.40906,2011-07-05
752,1551.5,3149.5,-23.658056,31.05,2011-07-05
753,2293.5,4594.5,-30.733889,29.828333,2011-07-05
754,1701.0,2918.0,-27.169444,29.233889,2011-07-05
755,2353.0,4943.0,-34.065833,20.404167,2014-01-21
756,2943.0,5165.5,-34.065833,20.404167,2014-02-11
757,2724.5,5443.5,-34.065833,20.404167,2014-03-11
758,1144.0,2466.0,-27.671111,27.236944,2011-07-05
759,1779.0,4254.0,-28.69485,28.23487,2011-07-05
760,1203.5,2597.5,-28.883333,27.89,2011-07-05
761,1153.0,2442.0,-29.161667,23.696389,2011-07-06
762,3772.5,6945.0,-30.27402,30.69602,2011-07-06
763,1250.5,2638.5,-27.00222,28.76528,2011-07-06
764,1211.0,2724.5,-27.02314,28.59389,2011-07-06
765,1624.0,3404.5,-27.398611,26.614722,2011-07-06
766,1894.0,4021.0,-34.065833,20.404167,2015-02-24
767,1276.5,2853.5,-27.044444,27.005,2011-07-06
768,3621.0,6323.0,-34.405833,19.600556,2011-07-06
769,1514.5,3103.5,-27.495556,26.074722,2011-07-06
770,1768.0,3520.5,-28.376944,24.303056,2011-07-07
771,2840.5,5927.5,-34.065833,20.404167,2015-10-27
772,1382.5,2849.5,-27.573056,24.746389,2011-07-08
773,1082.0,2631.5,-27.902778,24.615556,2011-07-08
774,784.0,1822.5,-28.460833,21.248889,2011-07-08
775,2547.0,4572.5,-29.803611,30.516111,2011-07-08
776,898.0,1672.0,-28.96362,19.15486,2011-07-09
777,1568.0,2912.0,-25.99136,27.84208,2011-07-11
778,991.0,2363.0,-26.45,28.085833,2011-07-11
779,1667.0,2913.0,-26.98472222,26.63227778,2011-07-11
780,1252.0,2462.0,-29.160278,26.573333,2011-07-11
781,2314.0,4707.0,-23.281,30.54305556,2011-07-12
782,1207.0,2683.0,-27.02314,28.59389,2011-07-12
783,1516.0,3002.0,-26.648056,27.089444,2011-07-12
784,1310.0,2793.0,-26.970278,27.211111,2011-07-12
785,1815.0,3605.0,-26.880278,26.965,2011-07-12
786,1256.0,2808.0,-27.044444,27.005,2011-07-12
787,1252.0,2462.0,-29.160278,26.573333,2011-07-12
788,1035.0,2178.0,-30.160091,27.40124,2011-07-12
789,1088.0,2406.0,-28.883333,27.89,2011-07-12
790,3310.0,6526.0,-34.039722,22.133333,2011-07-12
791,2178.0,3193.0,-32.502778,19.535833,2011-07-12
792,1572.0,3528.0,-31.5653,18.3306,2011-07-12
793,4164.0,6745.0,-34.005833,22.351111,2011-07-12
794,1480.0,3007.0,-25.45963889,28.26430556,2011-07-12
795,1140.0,2356.0,-29.161667,23.696389,2011-07-13
796,1364.0,3029.0,-25.81048333,27.90955222,2011-07-13
797,3110.0,6441.0,-29.641944,30.6875,2011-07-13
798,1892.0,3917.0,-22.769722,30.886944,2011-07-13
799,1491.0,3180.0,-29.033333,23.983333,2011-07-13
800,4023.0,8178.0,-34.02861,22.22222,2011-07-13
801,2438.0,4618.0,-31.860278,18.6875,2011-07-14
802,1651.0,3388.0,-27.602222,29.942778,2011-07-14
803,1184.0,2305.0,-27.3,28.586944,2011-07-14
804,1321.0,2711.0,-27.573056,24.746389,2011-07-14
805,1491.0,3180.0,-29.033333,23.983333,2011-07-14
806,1035.0,2178.0,-30.160091,27.40124,2011-07-14
807,796.0,1917.0,-30.336111,27.359444,2011-07-14
808,2644.0,6113.0,-34.250556,20.9925,2011-07-14
809,1783.0,3758.0,-25.362222,31.956667,2011-07-15
810,1373.0,2928.0,-25.14944444,31.94055556,2011-07-15
811,1169.0,2099.0,-29.658056,25.973333,2011-07-15
812,1069.0,3207.0,-31.000833,26.353056,2011-07-15
813,1008.0,2454.0,-30.534167,24.961944,2011-07-15
814,6.5,18.0,-28.760833,17.730278,2011-07-17
815,1324.5,2418.5,-26.861111,28.884722,2011-07-18
816,669.0,2566.5,-26.73806,27.59194,2011-07-18
817,1791.5,4192.0,-28.69485,28.23487,2011-07-18
818,1791.5,3678.0,-25.127778,27.628889,2011-07-19
819,3196.5,5690.5,-25.20639,27.558,2011-07-19
820,2626.0,4998.5,-24.69514,27.40906,2011-07-19
821,1631.5,2806.5,-27.169444,29.233889,2011-07-19
822,1828.0,3927.0,-33.38056,19.30167,2011-07-19
823,2647.5,6050.0,-33.31388889,19.07472222,2011-07-19
824,1482.0,2965.5,-27.495556,26.074722,2011-07-19
825,1153.0,2383.0,-29.161667,23.696389,2011-07-20
826,1288.5,2914.5,-27.01011111,26.69808333,2011-07-20
827,990.0,2243.5,-28.75,30.442778,2011-07-20
828,2680.0,5653.0,-29.161667,30.629722,2011-07-20
829,1010.0,2368.5,-30.534167,24.961944,2011-07-20
830,5004.0,7377.0,-34.092222,21.295278,2011-07-20
831,4021.0,7139.5,-33.13083,18.86278,2011-07-20
832,1079.5,3127.5,-31.000833,26.353056,2011-07-21
833,3655.0,6395.5,-33.7075,18.97444444,2011-07-21
834,1467.0,2783.0,-25.99136,27.84208,2011-07-25
835,1319.0,2395.0,-26.861111,28.884722,2011-07-25
836,447.0,1958.0,-26.006389,29.253889,2011-07-26
837,1538.0,3822.0,-29.380556,30.2775,2011-07-26
838,1650.0,2899.0,-26.648056,27.089444,2011-07-26
839,1815.0,3525.0,-26.880278,26.965,2011-07-26
840,1569.0,2784.0,-26.98472222,26.63227778,2011-07-26
841,1633.0,3545.0,-28.141944,26.417778,2011-07-26
842,1381.0,2899.0,-27.044444,27.005,2011-07-26
843,1965.0,4597.0,-33.501667,21.624167,2011-07-26
844,1480.0,3007.0,-25.45963889,28.26430556,2011-07-26
845,1166.0,2410.0,-29.161667,23.696389,2011-07-27
846,1364.0,3029.0,-25.81048333,27.90955222,2011-07-27
847,3191.0,6026.0,-34.065833,20.404167,2011-07-27
848,1539.0,3294.0,-23.23572222,27.717,2011-07-27
849,1533.0,2849.0,-27.4275,28.525833,2011-07-27
850,1475.0,3167.0,-27.935,26.126667,2011-07-27
851,1640.0,3238.0,-29.033333,23.983333,2011-07-27
852,2911.0,5320.0,-34.075556,20.145556,2011-07-27
853,1408.0,2742.0,-22.91028,29.61111,2011-07-28
854,1346.0,2970.0,-24.925278,29.324444,2011-07-28
855,3449.0,6921.0,-26.905,32.324722,2011-07-28
856,1241.0,2495.0,-27.38972222,26.46388889,2011-07-28
857,1459.0,2932.0,-27.398611,26.614722,2011-07-28
858,1077.0,2421.0,-27.671111,27.236944,2011-07-28
859,1286.0,2846.0,-28.404444,30.013056,2011-07-29
860,1305.0,2630.0,-28.058889,30.373611,2011-07-29
861,236.0,527.0,-28.760833,17.730278,2011-07-31
862,1386.0,2812.0,-29.7775,29.470833,2011-08-01
863,1678.0,3491.0,-29.987778,29.851667,2011-08-01
864,1710.0,3241.0,-29.744167,29.905833,2011-08-01
865,1552.0,2801.0,-27.169444,29.233889,2011-08-01
866,995.0,2368.0,-26.45,28.085833,2011-08-01
867,1563.0,3132.0,-27.4,26.624722,2011-08-01
868,1804.5,3609.5,-25.127778,27.628889,2011-08-02
869,3282.5,5690.5,-25.20639,27.558,2011-08-02
870,3181.5,5645.5,-24.69514,27.40906,2011-08-02
871,2005.0,4187.0,-30.733889,29.828333,2011-08-02
872,865.5,1930.0,-27.802778,28.768333,2011-08-02
873,1125.5,2291.5,-30.160091,27.40124,2011-08-02
874,638.5,1578.5,-30.336111,27.359444,2011-08-02
875,3621.0,6175.5,-34.405833,19.600556,2011-08-02
876,1301.0,2947.5,-27.01011111,26.69808333,2011-08-03
877,1415.0,2578.0,-30.830556,26.921389,2011-08-03
878,3363.0,6022.5,-30.398056,30.601944,2011-08-03
879,1210.5,2511.5,-27.00222,28.76528,2011-08-03
880,1211.0,2600.0,-27.02314,28.59389,2011-08-03
881,1276.0,2797.5,-26.970278,27.211111,2011-08-03
882,1637.5,2947.5,-27.4275,28.525833,2011-08-03
883,1233.5,2304.0,-27.3,28.586944,2011-08-03
884,1543.0,3102.0,-27.398611,26.614722,2011-08-03
885,2108.5,3901.0,-30.679722,26.7125,2011-08-03
886,1482.0,2866.0,-27.495556,26.074722,2011-08-03
887,2308.0,4279.0,-29.803611,30.516111,2011-08-05
888,678.0,2638.5,-26.73806,27.59194,2011-08-07
889,1386.5,2830.5,-25.99136,27.84208,2011-08-08
890,1324.5,2418.5,-26.861111,28.884722,2011-08-08
891,993.0,2453.0,-26.45,28.085833,2011-08-08
892,1233.0,2467.5,-29.160278,26.573333,2011-08-08
893,1301.0,2947.5,-27.01011111,26.69808333,2011-08-09
894,1210.5,2511.5,-27.00222,28.76528,2011-08-09
895,1832.0,3565.0,-26.880278,26.965,2011-08-09
896,1623.5,2834.5,-26.98472222,26.63227778,2011-08-09
897,1754.0,3936.0,-28.69485,28.23487,2011-08-09
898,1528.5,2558.0,-29.615556,27.065278,2011-08-09
899,1090.0,2405.5,-28.883333,27.89,2011-08-09
900,1463.5,3045.5,-25.45963889,28.26430556,2011-08-09
901,1204.0,2488.0,-29.161667,23.696389,2011-08-10
902,1364.0,3009.0,-25.81048333,27.90955222,2011-08-10
903,2636.0,5766.0,-29.641944,30.6875,2011-08-10
904,1483.0,3087.0,-27.602222,29.942778,2011-08-10
905,2957.0,5673.0,-31.554722,29.245556,2011-08-10
906,3325.0,6300.0,-34.039722,22.133333,2011-08-10
907,1582.0,2449.0,-32.502778,19.535833,2011-08-10
908,1736.0,3881.0,-31.5653,18.3306,2011-08-10
909,2348.0,4211.0,-31.860278,18.6875,2011-08-11
910,1419.0,2485.0,-30.830556,26.921389,2011-08-11
911,1538.0,3102.0,-22.43772222,31.07805556,2011-08-11
